concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
2000001866,0,Maps to,2025-04-16,2099-12-31,
0,2000001866,Maps from,2025-04-16,2099-12-31,
2000001868,0,Maps to,2025-04-16,2099-12-31,
0,2000001868,Maps from,2025-04-16,2099-12-31,
2000001867,0,Maps to,2025-04-16,2099-12-31,
0,2000001867,Maps from,2025-04-16,2099-12-31,
2000001869,0,Maps to,2025-04-16,2099-12-31,
0,2000001869,Maps from,2025-04-16,2099-12-31,
2000001870,0,Maps to,2025-04-16,2099-12-31,
0,2000001870,Maps from,2025-04-16,2099-12-31,
2000001871,0,Maps to,2025-04-16,2099-12-31,
0,2000001871,Maps from,2025-04-16,2099-12-31,
2000001872,0,Maps to,2025-04-16,2099-12-31,
0,2000001872,Maps from,2025-04-16,2099-12-31,
2000001874,0,Maps to,2025-04-16,2099-12-31,
0,2000001874,Maps from,2025-04-16,2099-12-31,
2000000066,40791227,Maps to,2025-04-16,2099-12-31,
40791227,2000000066,Maps from,2025-04-16,2099-12-31,
2000001873,0,Maps to,2025-04-16,2099-12-31,
0,2000001873,Maps from,2025-04-16,2099-12-31,
2000001875,0,Maps to,2025-04-16,2099-12-31,
0,2000001875,Maps from,2025-04-16,2099-12-31,
2000001876,0,Maps to,2025-04-16,2099-12-31,
0,2000001876,Maps from,2025-04-16,2099-12-31,
2000001878,0,Maps to,2025-04-16,2099-12-31,
0,2000001878,Maps from,2025-04-16,2099-12-31,
2000001877,0,Maps to,2025-04-16,2099-12-31,
0,2000001877,Maps from,2025-04-16,2099-12-31,
2000001879,0,Maps to,2025-04-16,2099-12-31,
0,2000001879,Maps from,2025-04-16,2099-12-31,
2000001880,0,Maps to,2025-04-16,2099-12-31,
0,2000001880,Maps from,2025-04-16,2099-12-31,
2000001881,0,Maps to,2025-04-16,2099-12-31,
0,2000001881,Maps from,2025-04-16,2099-12-31,
2000001882,0,Maps to,2025-04-16,2099-12-31,
0,2000001882,Maps from,2025-04-16,2099-12-31,
2000001883,0,Maps to,2025-04-16,2099-12-31,
0,2000001883,Maps from,2025-04-16,2099-12-31,
2000001884,0,Maps to,2025-04-16,2099-12-31,
0,2000001884,Maps from,2025-04-16,2099-12-31,
2000000079,3968605,Maps to,2025-04-16,2099-12-31,
3968605,2000000079,Maps from,2025-04-16,2099-12-31,
2000001885,0,Maps to,2025-04-16,2099-12-31,
0,2000001885,Maps from,2025-04-16,2099-12-31,
2000001886,0,Maps to,2025-04-16,2099-12-31,
0,2000001886,Maps from,2025-04-16,2099-12-31,
2000001887,0,Maps to,2025-04-16,2099-12-31,
0,2000001887,Maps from,2025-04-16,2099-12-31,
2000001888,0,Maps to,2025-04-16,2099-12-31,
0,2000001888,Maps from,2025-04-16,2099-12-31,
2000001889,0,Maps to,2025-04-16,2099-12-31,
0,2000001889,Maps from,2025-04-16,2099-12-31,
2000001890,0,Maps to,2025-04-16,2099-12-31,
0,2000001890,Maps from,2025-04-16,2099-12-31,
2000001891,0,Maps to,2025-04-16,2099-12-31,
0,2000001891,Maps from,2025-04-16,2099-12-31,
2000001893,0,Maps to,2025-04-16,2099-12-31,
0,2000001893,Maps from,2025-04-16,2099-12-31,
2000001892,0,Maps to,2025-04-16,2099-12-31,
0,2000001892,Maps from,2025-04-16,2099-12-31,
2000001894,0,Maps to,2025-04-16,2099-12-31,
0,2000001894,Maps from,2025-04-16,2099-12-31,
2000001895,0,Maps to,2025-04-16,2099-12-31,
0,2000001895,Maps from,2025-04-16,2099-12-31,
2000001896,0,Maps to,2025-04-16,2099-12-31,
0,2000001896,Maps from,2025-04-16,2099-12-31,
2000001897,0,Maps to,2025-04-16,2099-12-31,
0,2000001897,Maps from,2025-04-16,2099-12-31,
2000001899,0,Maps to,2025-04-16,2099-12-31,
0,2000001899,Maps from,2025-04-16,2099-12-31,
2000001898,0,Maps to,2025-04-16,2099-12-31,
0,2000001898,Maps from,2025-04-16,2099-12-31,
2000001900,0,Maps to,2025-04-16,2099-12-31,
0,2000001900,Maps from,2025-04-16,2099-12-31,
2000001901,0,Maps to,2025-04-16,2099-12-31,
0,2000001901,Maps from,2025-04-16,2099-12-31,
2000001902,0,Maps to,2025-04-16,2099-12-31,
0,2000001902,Maps from,2025-04-16,2099-12-31,
2000001903,0,Maps to,2025-04-16,2099-12-31,
0,2000001903,Maps from,2025-04-16,2099-12-31,
2000001904,0,Maps to,2025-04-16,2099-12-31,
0,2000001904,Maps from,2025-04-16,2099-12-31,
2000001905,0,Maps to,2025-04-16,2099-12-31,
0,2000001905,Maps from,2025-04-16,2099-12-31,
2000000229,0,Maps to,2025-04-16,2099-12-31,
0,2000000229,Maps from,2025-04-16,2099-12-31,
2000001906,0,Maps to,2025-04-16,2099-12-31,
0,2000001906,Maps from,2025-04-16,2099-12-31,
2000001907,0,Maps to,2025-04-16,2099-12-31,
0,2000001907,Maps from,2025-04-16,2099-12-31,
2000001210,40796316,Maps to,2025-04-16,2099-12-31,
40796316,2000001210,Maps from,2025-04-16,2099-12-31,
2000001212,42870764,Maps to,2025-04-16,2099-12-31,
42870764,2000001212,Maps from,2025-04-16,2099-12-31,
2000001213,42871106,Maps to,2025-04-16,2099-12-31,
42871106,2000001213,Maps from,2025-04-16,2099-12-31,
2000001908,0,Maps to,2025-04-16,2099-12-31,
0,2000001908,Maps from,2025-04-16,2099-12-31,
2000001909,0,Maps to,2025-04-16,2099-12-31,
0,2000001909,Maps from,2025-04-16,2099-12-31,
2000001910,0,Maps to,2025-04-16,2099-12-31,
0,2000001910,Maps from,2025-04-16,2099-12-31,
2000001911,0,Maps to,2025-04-16,2099-12-31,
0,2000001911,Maps from,2025-04-16,2099-12-31,
2000001913,0,Maps to,2025-04-16,2099-12-31,
0,2000001913,Maps from,2025-04-16,2099-12-31,
2000001912,0,Maps to,2025-04-16,2099-12-31,
0,2000001912,Maps from,2025-04-16,2099-12-31,
2000001914,0,Maps to,2025-04-16,2099-12-31,
0,2000001914,Maps from,2025-04-16,2099-12-31,
2000001204,40789687,Maps to,2025-04-16,2099-12-31,
40789687,2000001204,Maps from,2025-04-16,2099-12-31,
2000001916,0,Maps to,2025-04-16,2099-12-31,
0,2000001916,Maps from,2025-04-16,2099-12-31,
2000001915,0,Maps to,2025-04-16,2099-12-31,
0,2000001915,Maps from,2025-04-16,2099-12-31,
2000001917,0,Maps to,2025-04-16,2099-12-31,
0,2000001917,Maps from,2025-04-16,2099-12-31,
2000001918,0,Maps to,2025-04-16,2099-12-31,
0,2000001918,Maps from,2025-04-16,2099-12-31,
2000001919,0,Maps to,2025-04-16,2099-12-31,
0,2000001919,Maps from,2025-04-16,2099-12-31,
2000000115,1013450,Maps to,2025-04-16,2099-12-31,
1013450,2000000115,Maps from,2025-04-16,2099-12-31,
2000000124,1013451,Maps to,2025-04-16,2099-12-31,
1013451,2000000124,Maps from,2025-04-16,2099-12-31,
2000001920,0,Maps to,2025-04-16,2099-12-31,
0,2000001920,Maps from,2025-04-16,2099-12-31,
2000000037,40789182,Maps to,2025-04-16,2099-12-31,
40789182,2000000037,Maps from,2025-04-16,2099-12-31,
2000000047,40772531,Maps to,2025-04-16,2099-12-31,
40772531,2000000047,Maps from,2025-04-16,2099-12-31,
2000000018,40779159,Maps to,2025-04-16,2099-12-31,
40779159,2000000018,Maps from,2025-04-16,2099-12-31,
2000000040,40789356,Maps to,2025-04-16,2099-12-31,
40789356,2000000040,Maps from,2025-04-16,2099-12-31,
2000000023,40795725,Maps to,2025-04-16,2099-12-31,
40795725,2000000023,Maps from,2025-04-16,2099-12-31,
2000000050,40785793,Maps to,2025-04-16,2099-12-31,
40785793,2000000050,Maps from,2025-04-16,2099-12-31,
2000001922,0,Maps to,2025-04-16,2099-12-31,
0,2000001922,Maps from,2025-04-16,2099-12-31,
2000001921,0,Maps to,2025-04-16,2099-12-31,
0,2000001921,Maps from,2025-04-16,2099-12-31,
2000000005,40782521,Maps to,2025-04-16,2099-12-31,
40782521,2000000005,Maps from,2025-04-16,2099-12-31,
2000000009,40789120,Maps to,2025-04-16,2099-12-31,
40789120,2000000009,Maps from,2025-04-16,2099-12-31,
2000001923,0,Maps to,2025-04-16,2099-12-31,
0,2000001923,Maps from,2025-04-16,2099-12-31,
2000001924,0,Maps to,2025-04-16,2099-12-31,
0,2000001924,Maps from,2025-04-16,2099-12-31,
2000001925,0,Maps to,2025-04-16,2099-12-31,
0,2000001925,Maps from,2025-04-16,2099-12-31,
2000001926,0,Maps to,2025-04-16,2099-12-31,
0,2000001926,Maps from,2025-04-16,2099-12-31,
2000001927,0,Maps to,2025-04-16,2099-12-31,
0,2000001927,Maps from,2025-04-16,2099-12-31,
2000001928,0,Maps to,2025-04-16,2099-12-31,
0,2000001928,Maps from,2025-04-16,2099-12-31,
2000001929,0,Maps to,2025-04-16,2099-12-31,
0,2000001929,Maps from,2025-04-16,2099-12-31,
2000001930,0,Maps to,2025-04-16,2099-12-31,
0,2000001930,Maps from,2025-04-16,2099-12-31,
2000001931,0,Maps to,2025-04-16,2099-12-31,
0,2000001931,Maps from,2025-04-16,2099-12-31,
2000001933,0,Maps to,2025-04-16,2099-12-31,
0,2000001933,Maps from,2025-04-16,2099-12-31,
2000001932,0,Maps to,2025-04-16,2099-12-31,
0,2000001932,Maps from,2025-04-16,2099-12-31,
2000000230,0,Maps to,2025-04-16,2099-12-31,
0,2000000230,Maps from,2025-04-16,2099-12-31,
2000001934,0,Maps to,2025-04-16,2099-12-31,
0,2000001934,Maps from,2025-04-16,2099-12-31,
2000001935,0,Maps to,2025-04-16,2099-12-31,
0,2000001935,Maps from,2025-04-16,2099-12-31,
2000000093,40779184,Maps to,2025-04-16,2099-12-31,
40779184,2000000093,Maps from,2025-04-16,2099-12-31,
2000001937,0,Maps to,2025-04-16,2099-12-31,
0,2000001937,Maps from,2025-04-16,2099-12-31,
2000001936,0,Maps to,2025-04-16,2099-12-31,
0,2000001936,Maps from,2025-04-16,2099-12-31,
2000001938,0,Maps to,2025-04-16,2099-12-31,
0,2000001938,Maps from,2025-04-16,2099-12-31,
2000000231,0,Maps to,2025-04-16,2099-12-31,
0,2000000231,Maps from,2025-04-16,2099-12-31,
2000001939,0,Maps to,2025-04-16,2099-12-31,
0,2000001939,Maps from,2025-04-16,2099-12-31,
2000000232,0,Maps to,2025-04-16,2099-12-31,
0,2000000232,Maps from,2025-04-16,2099-12-31,
2000001940,0,Maps to,2025-04-16,2099-12-31,
0,2000001940,Maps from,2025-04-16,2099-12-31,
2000001942,0,Maps to,2025-04-16,2099-12-31,
0,2000001942,Maps from,2025-04-16,2099-12-31,
2000001941,0,Maps to,2025-04-16,2099-12-31,
0,2000001941,Maps from,2025-04-16,2099-12-31,
2000001943,0,Maps to,2025-04-16,2099-12-31,
0,2000001943,Maps from,2025-04-16,2099-12-31,
2000001214,1992430,Maps to,2025-04-16,2099-12-31,
1992430,2000001214,Maps from,2025-04-16,2099-12-31,
2000001215,40782864,Maps to,2025-04-16,2099-12-31,
40782864,2000001215,Maps from,2025-04-16,2099-12-31,
2000001945,0,Maps to,2025-04-16,2099-12-31,
0,2000001945,Maps from,2025-04-16,2099-12-31,
2000001944,0,Maps to,2025-04-16,2099-12-31,
0,2000001944,Maps from,2025-04-16,2099-12-31,
2000001946,0,Maps to,2025-04-16,2099-12-31,
0,2000001946,Maps from,2025-04-16,2099-12-31,
2000001947,0,Maps to,2025-04-16,2099-12-31,
0,2000001947,Maps from,2025-04-16,2099-12-31,
2000001948,0,Maps to,2025-04-16,2099-12-31,
0,2000001948,Maps from,2025-04-16,2099-12-31,
2000001949,0,Maps to,2025-04-16,2099-12-31,
0,2000001949,Maps from,2025-04-16,2099-12-31,
2000001950,0,Maps to,2025-04-16,2099-12-31,
0,2000001950,Maps from,2025-04-16,2099-12-31,
2000001951,0,Maps to,2025-04-16,2099-12-31,
0,2000001951,Maps from,2025-04-16,2099-12-31,
2000001952,0,Maps to,2025-04-16,2099-12-31,
0,2000001952,Maps from,2025-04-16,2099-12-31,
2000001953,0,Maps to,2025-04-16,2099-12-31,
0,2000001953,Maps from,2025-04-16,2099-12-31,
2000001954,0,Maps to,2025-04-16,2099-12-31,
0,2000001954,Maps from,2025-04-16,2099-12-31,
2000001955,0,Maps to,2025-04-16,2099-12-31,
0,2000001955,Maps from,2025-04-16,2099-12-31,
2000001956,0,Maps to,2025-04-16,2099-12-31,
0,2000001956,Maps from,2025-04-16,2099-12-31,
2000001958,0,Maps to,2025-04-16,2099-12-31,
0,2000001958,Maps from,2025-04-16,2099-12-31,
2000001957,0,Maps to,2025-04-16,2099-12-31,
0,2000001957,Maps from,2025-04-16,2099-12-31,
2000001959,0,Maps to,2025-04-16,2099-12-31,
0,2000001959,Maps from,2025-04-16,2099-12-31,
2000001960,0,Maps to,2025-04-16,2099-12-31,
0,2000001960,Maps from,2025-04-16,2099-12-31,
2000001961,0,Maps to,2025-04-16,2099-12-31,
0,2000001961,Maps from,2025-04-16,2099-12-31,
2000001962,0,Maps to,2025-04-16,2099-12-31,
0,2000001962,Maps from,2025-04-16,2099-12-31,
2000001963,0,Maps to,2025-04-16,2099-12-31,
0,2000001963,Maps from,2025-04-16,2099-12-31,
2000001964,0,Maps to,2025-04-16,2099-12-31,
0,2000001964,Maps from,2025-04-16,2099-12-31,
2000001965,0,Maps to,2025-04-16,2099-12-31,
0,2000001965,Maps from,2025-04-16,2099-12-31,
2000001967,0,Maps to,2025-04-16,2099-12-31,
0,2000001967,Maps from,2025-04-16,2099-12-31,
2000001966,0,Maps to,2025-04-16,2099-12-31,
0,2000001966,Maps from,2025-04-16,2099-12-31,
2000001968,0,Maps to,2025-04-16,2099-12-31,
0,2000001968,Maps from,2025-04-16,2099-12-31,
2000001969,0,Maps to,2025-04-16,2099-12-31,
0,2000001969,Maps from,2025-04-16,2099-12-31,
2000001174,40795831,Maps to,2025-04-16,2099-12-31,
40795831,2000001174,Maps from,2025-04-16,2099-12-31,
2000001970,0,Maps to,2025-04-16,2099-12-31,
0,2000001970,Maps from,2025-04-16,2099-12-31,
2000001971,0,Maps to,2025-04-16,2099-12-31,
0,2000001971,Maps from,2025-04-16,2099-12-31,
2000001972,0,Maps to,2025-04-16,2099-12-31,
0,2000001972,Maps from,2025-04-16,2099-12-31,
2000000233,0,Maps to,2025-04-16,2099-12-31,
0,2000000233,Maps from,2025-04-16,2099-12-31,
2000000583,37047615,Maps to,2025-04-16,2099-12-31,
37047615,2000000583,Maps from,2025-04-16,2099-12-31,
2000001974,0,Maps to,2025-04-16,2099-12-31,
0,2000001974,Maps from,2025-04-16,2099-12-31,
2000001973,0,Maps to,2025-04-16,2099-12-31,
0,2000001973,Maps from,2025-04-16,2099-12-31,
2000001975,0,Maps to,2025-04-16,2099-12-31,
0,2000001975,Maps from,2025-04-16,2099-12-31,
2000001976,0,Maps to,2025-04-16,2099-12-31,
0,2000001976,Maps from,2025-04-16,2099-12-31,
2000001977,0,Maps to,2025-04-16,2099-12-31,
0,2000001977,Maps from,2025-04-16,2099-12-31,
2000001978,0,Maps to,2025-04-16,2099-12-31,
0,2000001978,Maps from,2025-04-16,2099-12-31,
2000001979,0,Maps to,2025-04-16,2099-12-31,
0,2000001979,Maps from,2025-04-16,2099-12-31,
2000001980,0,Maps to,2025-04-16,2099-12-31,
0,2000001980,Maps from,2025-04-16,2099-12-31,
2000001195,40796242,Maps to,2025-04-16,2099-12-31,
40796242,2000001195,Maps from,2025-04-16,2099-12-31,
2000001196,40796242,Maps to,2025-04-16,2099-12-31,
40796242,2000001196,Maps from,2025-04-16,2099-12-31,
2000001981,0,Maps to,2025-04-16,2099-12-31,
0,2000001981,Maps from,2025-04-16,2099-12-31,
2000001982,0,Maps to,2025-04-16,2099-12-31,
0,2000001982,Maps from,2025-04-16,2099-12-31,
2000001983,0,Maps to,2025-04-16,2099-12-31,
0,2000001983,Maps from,2025-04-16,2099-12-31,
2000001984,0,Maps to,2025-04-16,2099-12-31,
0,2000001984,Maps from,2025-04-16,2099-12-31,
2000001985,0,Maps to,2025-04-16,2099-12-31,
0,2000001985,Maps from,2025-04-16,2099-12-31,
2000001986,0,Maps to,2025-04-16,2099-12-31,
0,2000001986,Maps from,2025-04-16,2099-12-31,
2000000390,40779364,Maps to,2025-04-16,2099-12-31,
40779364,2000000390,Maps from,2025-04-16,2099-12-31,
2000001988,0,Maps to,2025-04-16,2099-12-31,
0,2000001988,Maps from,2025-04-16,2099-12-31,
2000001987,0,Maps to,2025-04-16,2099-12-31,
0,2000001987,Maps from,2025-04-16,2099-12-31,
2000001989,0,Maps to,2025-04-16,2099-12-31,
0,2000001989,Maps from,2025-04-16,2099-12-31,
2000001991,0,Maps to,2025-04-16,2099-12-31,
0,2000001991,Maps from,2025-04-16,2099-12-31,
2000001990,0,Maps to,2025-04-16,2099-12-31,
0,2000001990,Maps from,2025-04-16,2099-12-31,
2000001992,0,Maps to,2025-04-16,2099-12-31,
0,2000001992,Maps from,2025-04-16,2099-12-31,
2000001994,0,Maps to,2025-04-16,2099-12-31,
0,2000001994,Maps from,2025-04-16,2099-12-31,
2000001993,0,Maps to,2025-04-16,2099-12-31,
0,2000001993,Maps from,2025-04-16,2099-12-31,
2000001995,0,Maps to,2025-04-16,2099-12-31,
0,2000001995,Maps from,2025-04-16,2099-12-31,
2000001996,0,Maps to,2025-04-16,2099-12-31,
0,2000001996,Maps from,2025-04-16,2099-12-31,
2000001997,0,Maps to,2025-04-16,2099-12-31,
0,2000001997,Maps from,2025-04-16,2099-12-31,
2000001998,0,Maps to,2025-04-16,2099-12-31,
0,2000001998,Maps from,2025-04-16,2099-12-31,
2000002000,0,Maps to,2025-04-16,2099-12-31,
0,2000002000,Maps from,2025-04-16,2099-12-31,
2000001999,0,Maps to,2025-04-16,2099-12-31,
0,2000001999,Maps from,2025-04-16,2099-12-31,
2000002001,0,Maps to,2025-04-16,2099-12-31,
0,2000002001,Maps from,2025-04-16,2099-12-31,
2000002002,0,Maps to,2025-04-16,2099-12-31,
0,2000002002,Maps from,2025-04-16,2099-12-31,
2000002003,0,Maps to,2025-04-16,2099-12-31,
0,2000002003,Maps from,2025-04-16,2099-12-31,
2000002004,0,Maps to,2025-04-16,2099-12-31,
0,2000002004,Maps from,2025-04-16,2099-12-31,
2000002005,0,Maps to,2025-04-16,2099-12-31,
0,2000002005,Maps from,2025-04-16,2099-12-31,
2000002006,0,Maps to,2025-04-16,2099-12-31,
0,2000002006,Maps from,2025-04-16,2099-12-31,
2000002007,0,Maps to,2025-04-16,2099-12-31,
0,2000002007,Maps from,2025-04-16,2099-12-31,
2000002009,0,Maps to,2025-04-16,2099-12-31,
0,2000002009,Maps from,2025-04-16,2099-12-31,
2000002008,0,Maps to,2025-04-16,2099-12-31,
0,2000002008,Maps from,2025-04-16,2099-12-31,
2000002010,0,Maps to,2025-04-16,2099-12-31,
0,2000002010,Maps from,2025-04-16,2099-12-31,
2000002011,0,Maps to,2025-04-16,2099-12-31,
0,2000002011,Maps from,2025-04-16,2099-12-31,
2000002012,0,Maps to,2025-04-16,2099-12-31,
0,2000002012,Maps from,2025-04-16,2099-12-31,
2000002013,0,Maps to,2025-04-16,2099-12-31,
0,2000002013,Maps from,2025-04-16,2099-12-31,
2000001181,40783137,Maps to,2025-04-16,2099-12-31,
40783137,2000001181,Maps from,2025-04-16,2099-12-31,
2000001200,40783165,Maps to,2025-04-16,2099-12-31,
40783165,2000001200,Maps from,2025-04-16,2099-12-31,
2000002014,0,Maps to,2025-04-16,2099-12-31,
0,2000002014,Maps from,2025-04-16,2099-12-31,
2000002016,0,Maps to,2025-04-16,2099-12-31,
0,2000002016,Maps from,2025-04-16,2099-12-31,
2000002015,0,Maps to,2025-04-16,2099-12-31,
0,2000002015,Maps from,2025-04-16,2099-12-31,
2000002017,0,Maps to,2025-04-16,2099-12-31,
0,2000002017,Maps from,2025-04-16,2099-12-31,
2000002018,0,Maps to,2025-04-16,2099-12-31,
0,2000002018,Maps from,2025-04-16,2099-12-31,
2000002019,0,Maps to,2025-04-16,2099-12-31,
0,2000002019,Maps from,2025-04-16,2099-12-31,
2000002020,0,Maps to,2025-04-16,2099-12-31,
0,2000002020,Maps from,2025-04-16,2099-12-31,
2000002021,0,Maps to,2025-04-16,2099-12-31,
0,2000002021,Maps from,2025-04-16,2099-12-31,
2000002022,0,Maps to,2025-04-16,2099-12-31,
0,2000002022,Maps from,2025-04-16,2099-12-31,
2000002023,0,Maps to,2025-04-16,2099-12-31,
0,2000002023,Maps from,2025-04-16,2099-12-31,
2000002025,0,Maps to,2025-04-16,2099-12-31,
0,2000002025,Maps from,2025-04-16,2099-12-31,
2000002024,0,Maps to,2025-04-16,2099-12-31,
0,2000002024,Maps from,2025-04-16,2099-12-31,
2000002026,0,Maps to,2025-04-16,2099-12-31,
0,2000002026,Maps from,2025-04-16,2099-12-31,
2000002027,0,Maps to,2025-04-16,2099-12-31,
0,2000002027,Maps from,2025-04-16,2099-12-31,
2000002028,0,Maps to,2025-04-16,2099-12-31,
0,2000002028,Maps from,2025-04-16,2099-12-31,
2000002029,0,Maps to,2025-04-16,2099-12-31,
0,2000002029,Maps from,2025-04-16,2099-12-31,
2000002030,0,Maps to,2025-04-16,2099-12-31,
0,2000002030,Maps from,2025-04-16,2099-12-31,
2000002031,0,Maps to,2025-04-16,2099-12-31,
0,2000002031,Maps from,2025-04-16,2099-12-31,
2000002032,0,Maps to,2025-04-16,2099-12-31,
0,2000002032,Maps from,2025-04-16,2099-12-31,
2000002033,0,Maps to,2025-04-16,2099-12-31,
0,2000002033,Maps from,2025-04-16,2099-12-31,
2000002035,0,Maps to,2025-04-16,2099-12-31,
0,2000002035,Maps from,2025-04-16,2099-12-31,
2000002034,0,Maps to,2025-04-16,2099-12-31,
0,2000002034,Maps from,2025-04-16,2099-12-31,
2000002036,0,Maps to,2025-04-16,2099-12-31,
0,2000002036,Maps from,2025-04-16,2099-12-31,
2000002037,0,Maps to,2025-04-16,2099-12-31,
0,2000002037,Maps from,2025-04-16,2099-12-31,
2000002038,0,Maps to,2025-04-16,2099-12-31,
0,2000002038,Maps from,2025-04-16,2099-12-31,
2000000234,0,Maps to,2025-04-16,2099-12-31,
0,2000000234,Maps from,2025-04-16,2099-12-31,
2000002039,0,Maps to,2025-04-16,2099-12-31,
0,2000002039,Maps from,2025-04-16,2099-12-31,
2000002040,0,Maps to,2025-04-16,2099-12-31,
0,2000002040,Maps from,2025-04-16,2099-12-31,
2000002041,0,Maps to,2025-04-16,2099-12-31,
0,2000002041,Maps from,2025-04-16,2099-12-31,
2000002042,0,Maps to,2025-04-16,2099-12-31,
0,2000002042,Maps from,2025-04-16,2099-12-31,
2000002043,0,Maps to,2025-04-16,2099-12-31,
0,2000002043,Maps from,2025-04-16,2099-12-31,
2000001192,40796304,Maps to,2025-04-16,2099-12-31,
40796304,2000001192,Maps from,2025-04-16,2099-12-31,
2000002045,0,Maps to,2025-04-16,2099-12-31,
0,2000002045,Maps from,2025-04-16,2099-12-31,
2000002044,0,Maps to,2025-04-16,2099-12-31,
0,2000002044,Maps from,2025-04-16,2099-12-31,
2000002046,0,Maps to,2025-04-16,2099-12-31,
0,2000002046,Maps from,2025-04-16,2099-12-31,
2000002048,0,Maps to,2025-04-16,2099-12-31,
0,2000002048,Maps from,2025-04-16,2099-12-31,
2000002047,0,Maps to,2025-04-16,2099-12-31,
0,2000002047,Maps from,2025-04-16,2099-12-31,
2000002049,0,Maps to,2025-04-16,2099-12-31,
0,2000002049,Maps from,2025-04-16,2099-12-31,
2000002051,0,Maps to,2025-04-16,2099-12-31,
0,2000002051,Maps from,2025-04-16,2099-12-31,
2000001175,40779261,Maps to,2025-04-16,2099-12-31,
40779261,2000001175,Maps from,2025-04-16,2099-12-31,
2000002050,0,Maps to,2025-04-16,2099-12-31,
0,2000002050,Maps from,2025-04-16,2099-12-31,
2000002052,0,Maps to,2025-04-16,2099-12-31,
0,2000002052,Maps from,2025-04-16,2099-12-31,
2000002054,0,Maps to,2025-04-16,2099-12-31,
0,2000002054,Maps from,2025-04-16,2099-12-31,
2000002053,0,Maps to,2025-04-16,2099-12-31,
0,2000002053,Maps from,2025-04-16,2099-12-31,
2000002055,0,Maps to,2025-04-16,2099-12-31,
0,2000002055,Maps from,2025-04-16,2099-12-31,
2000002056,0,Maps to,2025-04-16,2099-12-31,
0,2000002056,Maps from,2025-04-16,2099-12-31,
2000002057,0,Maps to,2025-04-16,2099-12-31,
0,2000002057,Maps from,2025-04-16,2099-12-31,
2000002058,0,Maps to,2025-04-16,2099-12-31,
0,2000002058,Maps from,2025-04-16,2099-12-31,
2000002059,0,Maps to,2025-04-16,2099-12-31,
0,2000002059,Maps from,2025-04-16,2099-12-31,
2000002060,0,Maps to,2025-04-16,2099-12-31,
0,2000002060,Maps from,2025-04-16,2099-12-31,
2000001205,40789687,Maps to,2025-04-16,2099-12-31,
40789687,2000001205,Maps from,2025-04-16,2099-12-31,
2000002061,0,Maps to,2025-04-16,2099-12-31,
0,2000002061,Maps from,2025-04-16,2099-12-31,
2000002062,0,Maps to,2025-04-16,2099-12-31,
0,2000002062,Maps from,2025-04-16,2099-12-31,
2000002064,0,Maps to,2025-04-16,2099-12-31,
0,2000002064,Maps from,2025-04-16,2099-12-31,
2000002063,0,Maps to,2025-04-16,2099-12-31,
0,2000002063,Maps from,2025-04-16,2099-12-31,
2000002065,0,Maps to,2025-04-16,2099-12-31,
0,2000002065,Maps from,2025-04-16,2099-12-31,
2000001216,40775977,Maps to,2025-04-16,2099-12-31,
40775977,2000001216,Maps from,2025-04-16,2099-12-31,
